bloque	formato	escenario	ed_14_20	ed_21_28	ed_29_40	ed_41_50	ed_50	soltero	casado	unionlib	sex_fem	sex_mas	trab_desem	trab_formal	trab_inform	est_ninguno	est_primaria	est_secun	est_tecnico	est_uni	viajeoblig	frecuencia	evas_torniquete	evas_puertas	conoce_multa	conoce_valor	reincide_no_comparendo	colarse_10	colarse_10_50	colarse_50	posibilad_percibida	satis_costo	satis_comodidad	satis_seguridad	satis_general	fin_justifica	importa_ganar	no_reglas	ingreso	perfil	perfil_1	perfil_2	perfil_3	perfil_4	perfil_5	perfil_6	multa	retencion	policia_perros	camara	aleatoria	prob	evade	i1	i2	i3	i4	ingresoprom	gasto	gasto_ingreso	colarse_10mas
1	68	2	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	0	1	1	0	0	0	1	0	0.8	1	1	1	2	5	3	4	1	3	0	0	1	0	0	0	214	2	0	1	0	0.1	1	1	0	0	0	828	24	0.115942028	1
1	68	3	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	0	1	1	0	0	0	1	0	0.8	1	1	1	2	5	3	4	1	3	0	0	1	0	0	0	427	2	0	0	1	0.2	1	1	0	0	0	828	24	0.115942028	1
1	68	4	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	0	1	1	0	0	0	1	0	0.8	1	1	1	2	5	3	4	1	3	0	0	1	0	0	0	427	0	1	0	0	0.5	0	1	0	0	0	828	24	0.115942028	1
1	68	5	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	0	1	1	0	0	0	1	0	0.8	1	1	1	2	5	3	4	1	3	0	0	1	0	0	0	214	2	0	0	1	0.5	0	1	0	0	0	828	24	0.115942028	1
1	68	6	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	0	1	1	0	0	0	1	0	0.8	1	1	1	2	5	3	4	1	3	0	0	1	0	0	0	854	2	0	0	1	0.5	0	1	0	0	0	828	24	0.115942028	1
1	68	7	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	0	1	1	0	0	0	1	0	0.8	1	1	1	2	5	3	4	1	3	0	0	1	0	0	0	854	2	1	0	0	0.2	1	1	0	0	0	828	24	0.115942028	1
1	68	8	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	0	1	1	0	0	0	1	0	0.8	1	1	1	2	5	3	4	1	3	0	0	1	0	0	0	854	6	0	0	1	0.5	0	1	0	0	0	828	24	0.115942028	1
1	68	9	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	0	1	1	0	0	0	1	0	0.8	1	1	1	2	5	3	4	1	3	0	0	1	0	0	0	2.4	2	1	0	0	0.1	1	1	0	0	0	828	24	0.115942028	1
1	68	10	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	0	1	1	0	0	0	1	0	0.8	1	1	1	2	5	3	4	1	3	0	0	1	0	0	0	2.4	6	1	0	0	0.2	1	1	0	0	0	828	24	0.115942028	1
1	68	11	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	0	1	1	0	0	0	1	0	0.8	1	1	1	2	5	3	4	1	3	0	0	1	0	0	0	2.4	0	0	0	1	0.1	1	1	0	0	0	828	24	0.115942028	1
1	68	12	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	0	1	1	0	0	0	1	0	0.8	1	1	1	2	5	3	4	1	3	0	0	1	0	0	0	214	0	0	0	1	0.1	1	1	0	0	0	828	24	0.115942028	1
1	69	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	1	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	427	0	1	0	0	0.5	0	1	0	0	0	828	12	0.057971016	1
1	69	2	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	1	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	214	2	0	1	0	0.1	1	1	0	0	0	828	12	0.057971016	1
1	69	3	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	1	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	427	2	0	0	1	0.2	1	1	0	0	0	828	12	0.057971016	1
1	69	4	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	1	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	427	0	1	0	0	0.5	0	1	0	0	0	828	12	0.057971016	1
1	69	5	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	1	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	214	2	0	0	1	0.5	0	1	0	0	0	828	12	0.057971016	1
1	69	6	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	1	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	854	2	0	0	1	0.5	0	1	0	0	0	828	12	0.057971016	1
1	69	7	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	1	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	854	2	1	0	0	0.2	1	1	0	0	0	828	12	0.057971016	1
1	69	8	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	1	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	854	6	0	0	1	0.5	0	1	0	0	0	828	12	0.057971016	1
1	69	9	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	1	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	2.4	2	1	0	0	0.1	1	1	0	0	0	828	12	0.057971016	1
1	69	10	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	1	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	2.4	6	1	0	0	0.2	1	1	0	0	0	828	12	0.057971016	1
1	69	11	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	1	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	2.4	0	0	0	1	0.1	1	1	0	0	0	828	12	0.057971016	1
1	69	12	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	1	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	214	0	0	0	1	0.1	1	1	0	0	0	828	12	0.057971016	1
1	70	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	0.9	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	427	0	1	0	0	0.5	0	1	0	0	0	828	12	0.057971016	1
1	70	2	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	0.9	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	214	2	0	1	0	0.1	1	1	0	0	0	828	12	0.057971016	1
1	70	3	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	0.9	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	427	2	0	0	1	0.2	1	1	0	0	0	828	12	0.057971016	1
1	70	4	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	0.9	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	427	0	1	0	0	0.5	0	1	0	0	0	828	12	0.057971016	1
1	70	5	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	0.9	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	214	2	0	0	1	0.5	0	1	0	0	0	828	12	0.057971016	1
1	70	6	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	0.9	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	854	2	0	0	1	0.5	1	1	0	0	0	828	12	0.057971016	1
1	70	7	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	0.9	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	854	2	1	0	0	0.2	0	1	0	0	0	828	12	0.057971016	1
1	70	8	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	0.9	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	854	6	0	0	1	0.5	0	1	0	0	0	828	12	0.057971016	1
1	70	9	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	0.9	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	2.4	2	1	0	0	0.1	1	1	0	0	0	828	12	0.057971016	1
1	70	10	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	0.9	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	2.4	6	1	0	0	0.2	0	1	0	0	0	828	12	0.057971016	1
1	70	11	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	0.9	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	2.4	0	0	0	1	0.1	0	1	0	0	0	828	12	0.057971016	1
1	70	12	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	1	1	0	0	1	0.9	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	214	0	0	0	1	0.1	1	1	0	0	0	828	12	0.057971016	1
1	71	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	5	1	0	1	1	0	0	0	1	0.9	1	1	2	2	5	2	2	1	1	1	0	0	0	0	0	427	0	1	0	0	0.5	0	1	0	0	0	828	12	0.057971016	1
1	71	2	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	5	1	0	1	1	0	0	0	1	0.9	1	1	2	2	5	2	2	1	1	1	0	0	0	0	0	214	2	0	1	0	0.1	1	1	0	0	0	828	12	0.057971016	1
1	71	3	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	5	1	0	1	1	0	0	0	1	0.9	1	1	2	2	5	2	2	1	1	1	0	0	0	0	0	427	2	0	0	1	0.2	1	1	0	0	0	828	12	0.057971016	1
1	71	4	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	5	1	0	1	1	0	0	0	1	0.9	1	1	2	2	5	2	2	1	1	1	0	0	0	0	0	427	0	1	0	0	0.5	0	1	0	0	0	828	12	0.057971016	1
1	71	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	5	1	0	1	1	0	0	0	1	0.9	1	1	2	2	5	2	2	1	1	1	0	0	0	0	0	214	2	0	0	1	0.5	0	1	0	0	0	828	12	0.057971016	1
1	71	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	5	1	0	1	1	0	0	0	1	0.9	1	1	2	2	5	2	2	1	1	1	0	0	0	0	0	854	2	0	0	1	0.5	0	1	0	0	0	828	12	0.057971016	1
1	71	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	5	1	0	1	1	0	0	0	1	0.9	1	1	2	2	5	2	2	1	1	1	0	0	0	0	0	854	2	1	0	0	0.2	1	1	0	0	0	828	12	0.057971016	1
1	71	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	5	1	0	1	1	0	0	0	1	0.9	1	1	2	2	5	2	2	1	1	1	0	0	0	0	0	854	6	0	0	1	0.5	0	1	0	0	0	828	12	0.057971016	1
1	71	9	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	5	1	0	1	1	0	0	0	1	0.9	1	1	2	2	5	2	2	1	1	1	0	0	0	0	0	2.4	2	1	0	0	0.1	1	1	0	0	0	828	12	0.057971016	1
1	71	10	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	5	1	0	1	1	0	0	0	1	0.9	1	1	2	2	5	2	2	1	1	1	0	0	0	0	0	2.4	6	1	0	0	0.2	1	1	0	0	0	828	12	0.057971016	1
1	71	11	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	5	1	0	1	1	0	0	0	1	0.9	1	1	2	2	5	2	2	1	1	1	0	0	0	0	0	2.4	0	0	0	1	0.1	1	1	0	0	0	828	12	0.057971016	1
1	71	12	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	5	1	0	1	1	0	0	0	1	0.9	1	1	2	2	5	2	2	1	1	1	0	0	0	0	0	214	0	0	0	1	0.1	0	1	0	0	0	828	12	0.057971016	1
1	72	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	0	1	0	0	1	0.9	1	1	1	1	5	1	3	1	3	0	0	1	0	0	0	427	0	1	0	0	0.5	0	1	0	0	0	828	12	0.057971016	1
1	72	2	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	0	1	0	0	1	0.9	1	1	1	1	5	1	3	1	3	0	0	1	0	0	0	214	2	0	1	0	0.1	1	1	0	0	0	828	12	0.057971016	1
1	72	3	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	0	1	0	0	1	0.9	1	1	1	1	5	1	3	1	3	0	0	1	0	0	0	427	2	0	0	1	0.2	1	1	0	0	0	828	12	0.057971016	1
1	72	4	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	0	1	0	0	1	0.9	1	1	1	1	5	1	3	1	3	0	0	1	0	0	0	427	0	1	0	0	0.5	0	1	0	0	0	828	12	0.057971016	1
1	72	5	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	0	1	0	0	1	0.9	1	1	1	1	5	1	3	1	3	0	0	1	0	0	0	214	2	0	0	1	0.5	0	1	0	0	0	828	12	0.057971016	1
1	72	6	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	0	1	0	0	1	0.9	1	1	1	1	5	1	3	1	3	0	0	1	0	0	0	854	2	0	0	1	0.5	1	1	0	0	0	828	12	0.057971016	1
1	72	7	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	0	1	0	0	1	0.9	1	1	1	1	5	1	3	1	3	0	0	1	0	0	0	854	2	1	0	0	0.2	1	1	0	0	0	828	12	0.057971016	1
1	72	8	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	0	1	0	0	1	0.9	1	1	1	1	5	1	3	1	3	0	0	1	0	0	0	854	6	0	0	1	0.5	0	1	0	0	0	828	12	0.057971016	1
1	72	9	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	0	1	0	0	1	0.9	1	1	1	1	5	1	3	1	3	0	0	1	0	0	0	2.4	2	1	0	0	0.1	1	1	0	0	0	828	12	0.057971016	1
1	72	10	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	0	1	0	0	1	0.9	1	1	1	1	5	1	3	1	3	0	0	1	0	0	0	2.4	6	1	0	0	0.2	0	1	0	0	0	828	12	0.057971016	1
1	72	11	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	0	1	0	0	1	0.9	1	1	1	1	5	1	3	1	3	0	0	1	0	0	0	2.4	0	0	0	1	0.1	1	1	0	0	0	828	12	0.057971016	1
1	72	12	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	5	0	1	1	0	1	0	0	1	0.9	1	1	1	1	5	1	3	1	3	0	0	1	0	0	0	214	0	0	0	1	0.1	1	1	0	0	0	828	12	0.057971016	1
1	73	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	1	0	1	0	0	0	0	1	0.9	1	1	1	2	2	1	1	1	1	1	0	0	0	0	0	427	0	1	0	0	0.5	0	1	0	0	0	828	24	0.115942028	1
1	73	2	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	1	0	1	0	0	0	0	1	0.9	1	1	1	2	2	1	1	1	1	1	0	0	0	0	0	214	2	0	1	0	0.1	1	1	0	0	0	828	24	0.115942028	1
1	73	3	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	1	0	1	0	0	0	0	1	0.9	1	1	1	2	2	1	1	1	1	1	0	0	0	0	0	427	2	0	0	1	0.2	1	1	0	0	0	828	24	0.115942028	1
1	73	4	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	1	0	1	0	0	0	0	1	0.9	1	1	1	2	2	1	1	1	1	1	0	0	0	0	0	427	0	1	0	0	0.5	0	1	0	0	0	828	24	0.115942028	1
1	73	5	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	1	0	1	0	0	0	0	1	0.9	1	1	1	2	2	1	1	1	1	1	0	0	0	0	0	214	2	0	0	1	0.5	0	1	0	0	0	828	24	0.115942028	1
1	73	6	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	1	0	1	0	0	0	0	1	0.9	1	1	1	2	2	1	1	1	1	1	0	0	0	0	0	854	2	0	0	1	0.5	0	1	0	0	0	828	24	0.115942028	1
1	73	7	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	1	0	1	0	0	0	0	1	0.9	1	1	1	2	2	1	1	1	1	1	0	0	0	0	0	854	2	1	0	0	0.2	1	1	0	0	0	828	24	0.115942028	1
1	73	8	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	1	0	1	0	0	0	0	1	0.9	1	1	1	2	2	1	1	1	1	1	0	0	0	0	0	854	6	0	0	1	0.5	0	1	0	0	0	828	24	0.115942028	1
1	73	9	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	1	0	1	0	0	0	0	1	0.9	1	1	1	2	2	1	1	1	1	1	0	0	0	0	0	2.4	2	1	0	0	0.1	1	1	0	0	0	828	24	0.115942028	1
1	73	10	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	1	0	1	0	0	0	0	1	0.9	1	1	1	2	2	1	1	1	1	1	0	0	0	0	0	2.4	6	1	0	0	0.2	1	1	0	0	0	828	24	0.115942028	1
1	73	11	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	1	0	1	0	0	0	0	1	0.9	1	1	1	2	2	1	1	1	1	1	0	0	0	0	0	2.4	0	0	0	1	0.1	1	1	0	0	0	828	24	0.115942028	1
1	73	12	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	10	1	0	1	0	0	0	0	1	0.9	1	1	1	2	2	1	1	1	1	1	0	0	0	0	0	214	0	0	0	1	0.1	1	1	0	0	0	828	24	0.115942028	1
1	74	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	4	1	0	1	1	1	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	427	0	1	0	0	0.5	0	1	0	0	0	828	9.6	0.046376812	1
1	74	2	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	4	1	0	1	1	1	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	214	2	0	1	0	0.1	0	1	0	0	0	828	9.6	0.046376812	1
1	74	3	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	4	1	0	1	1	1	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	427	2	0	0	1	0.2	0	1	0	0	0	828	9.6	0.046376812	1
1	74	4	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	4	1	0	1	1	1	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	427	0	1	0	0	0.5	0	1	0	0	0	828	9.6	0.046376812	1
1	74	5	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	4	1	0	1	1	1	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	214	2	0	0	1	0.5	0	1	0	0	0	828	9.6	0.046376812	1
1	74	6	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	4	1	0	1	1	1	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	854	2	0	0	1	0.5	1	1	0	0	0	828	9.6	0.046376812	1
1	74	7	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	4	1	0	1	1	1	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	854	2	1	0	0	0.2	1	1	0	0	0	828	9.6	0.046376812	1
1	74	8	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	4	1	0	1	1	1	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	854	6	0	0	1	0.5	0	1	0	0	0	828	9.6	0.046376812	1
1	74	9	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	4	1	0	1	1	1	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	2.4	2	1	0	0	0.1	1	1	0	0	0	828	9.6	0.046376812	1
1	74	10	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	4	1	0	1	1	1	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	2.4	6	1	0	0	0.2	1	1	0	0	0	828	9.6	0.046376812	1
1	74	11	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	4	1	0	1	1	1	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	2.4	0	0	0	1	0.1	1	1	0	0	0	828	9.6	0.046376812	1
1	74	12	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	4	1	0	1	1	1	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	214	0	0	0	1	0.1	1	1	0	0	0	828	9.6	0.046376812	1
1	75	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	4	1	0	1	1	0	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	427	0	1	0	0	0.5	0	1	0	0	0	828	9.6	0.046376812	1
1	75	2	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	4	1	0	1	1	0	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	214	2	0	1	0	0.1	1	1	0	0	0	828	9.6	0.046376812	1
1	75	3	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	4	1	0	1	1	0	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	427	2	0	0	1	0.2	1	1	0	0	0	828	9.6	0.046376812	1
1	75	4	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	4	1	0	1	1	0	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	427	0	1	0	0	0.5	1	1	0	0	0	828	9.6	0.046376812	1
1	75	5	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	4	1	0	1	1	0	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	214	2	0	0	1	0.5	0	1	0	0	0	828	9.6	0.046376812	1
1	75	6	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	4	1	0	1	1	0	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	854	2	0	0	1	0.5	0	1	0	0	0	828	9.6	0.046376812	1
1	75	7	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	4	1	0	1	1	0	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	854	2	1	0	0	0.2	1	1	0	0	0	828	9.6	0.046376812	1
1	75	8	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	4	1	0	1	1	0	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	854	6	0	0	1	0.5	0	1	0	0	0	828	9.6	0.046376812	1
1	75	9	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	4	1	0	1	1	0	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	2.4	2	1	0	0	0.1	1	1	0	0	0	828	9.6	0.046376812	1
1	75	10	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	4	1	0	1	1	0	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	2.4	6	1	0	0	0.2	0	1	0	0	0	828	9.6	0.046376812	1
1	75	11	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	4	1	0	1	1	0	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	2.4	0	0	0	1	0.1	0	1	0	0	0	828	9.6	0.046376812	1
1	75	12	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	4	1	0	1	1	0	0	0	1	0.8	1	1	1	1	5	3	3	1	1	1	0	0	0	0	0	214	0	0	0	1	0.1	0	1	0	0	0	828	9.6	0.046376812	1
1	76	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	6	1	0	1	0	0	0	1	0	1	1	1	3	1	2	1	2	1	1	1	0	0	0	0	0	427	0	1	0	0	0.5	0	1	0	0	0	828	14.4	0.069565216	1
1	76	2	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	6	1	0	1	0	0	0	1	0	1	1	1	3	1	2	1	2	1	1	1	0	0	0	0	0	214	2	0	1	0	0.1	1	1	0	0	0	828	14.4	0.069565216	1
1	76	3	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	6	1	0	1	0	0	0	1	0	1	1	1	3	1	2	1	2	1	1	1	0	0	0	0	0	427	2	0	0	1	0.2	1	1	0	0	0	828	14.4	0.069565216	1
1	76	4	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	6	1	0	1	0	0	0	1	0	1	1	1	3	1	2	1	2	1	1	1	0	0	0	0	0	427	0	1	0	0	0.5	0	1	0	0	0	828	14.4	0.069565216	1
1	76	5	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	6	1	0	1	0	0	0	1	0	1	1	1	3	1	2	1	2	1	1	1	0	0	0	0	0	214	2	0	0	1	0.5	1	1	0	0	0	828	14.4	0.069565216	1
1	76	6	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	6	1	0	1	0	0	0	1	0	1	1	1	3	1	2	1	2	1	1	1	0	0	0	0	0	854	2	0	0	1	0.5	0	1	0	0	0	828	14.4	0.069565216	1
1	76	7	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	6	1	0	1	0	0	0	1	0	1	1	1	3	1	2	1	2	1	1	1	0	0	0	0	0	854	2	1	0	0	0.2	0	1	0	0	0	828	14.4	0.069565216	1
